QUANTIDADE_NF,PESO_TOTAL,QUDE_ITENS,VALOR_TOTAL,CIDADE,COD_ROTA,ROTA,DIA_SEMANA,MES,SEMANA
1,"351,348",13,"10257,74",NOVA CANTU,24,CAMPINA DA LAGOA,SÁBADO,5,3
9,"2350,4132",48,"15841,57",NOVA CANTU,24,CAMPINA DA LAGOA,TERÇA-FEIRA,5,3
1,"42,12",1,"431,3",Ubiratã,24,CAMPINA DA LAGOA,SEXTA-FEIRA,5,3
5,"1396,5728",33,"6950,2",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEXTA-FEIRA,5,4
15,"4129,5972",63,"30527,78",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,TERÇA-FEIRA,5,4
1,"79,144",3,"2216,62",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,QUARTA-FEIRA,5,4
3,"1232,325",5,"7051,69",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEGUNDA-FEIRA,5,4
1,"234,12",2,"8238,14",Campina da Lagoa,24,CAMPINA DA LAGOA,SEGUNDA-FEIRA,5,4
6,"2507,3492",38,"15984,74",NOVA CANTU,24,CAMPINA DA LAGOA,TERÇA-FEIRA,5,4
1,"70,2",1,"717,76",Ubiratã,24,CAMPINA DA LAGOA,SEXTA-FEIRA,5,4
4,"700,5758",15,"3932,19",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEXTA-FEIRA,5,5
1,8,1,"97,19",Campina da Lagoa,24,CAMPINA DA LAGOA,SEXTA-FEIRA,5,5
2,"1047,6497",13,"6801,19",NOVA CANTU,24,CAMPINA DA LAGOA,SÁBADO,5,5
12,"4845,2264",97,"32348,8",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,1
5,"1933,812",32,"15053,25",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEXTA-FEIRA,6,1
3,"526,434",28,"4054,16",NOVA CANTU,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,1
1,"74,67",3,"866,85",Ubiratã,24,CAMPINA DA LAGOA,SEXTA-FEIRA,6,1
1,"69,912",8,"2419,41",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,QUARTA-FEIRA,6,2
8,"5182,725",45,"24953,73",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEXTA-FEIRA,6,2
2,"709,06",8,"4153,41",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SÁBADO,6,2
7,"1349,946",61,"12203,75",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,2
1,"70,326",6,"396,6",Campina da Lagoa,24,CAMPINA DA LAGOA,SEXTA-FEIRA,6,2
5,"889,3778",28,"5214,27",NOVA CANTU,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,2
9,"1680,6823",54,"8570,24",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,3
1,"1068,48",2,"7377,88",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEGUNDA-FEIRA,6,3
5,"1665,168",28,"15528,7",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,QUINTA-FEIRA,6,3
7,"3478,489",29,"15667,46",NOVA CANTU,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,3
7,"6416,9516",39,"22133,27",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,TERÇA-FEIRA,6,4
1,"386,044",11,"4322,8",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,QUINTA-FEIRA,6,4
2,"104,0296",6,"2206,96",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,QUARTA-FEIRA,6,4
5,"564,304",29,"6585,19",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEXTA-FEIRA,6,4
1,"235,878",4,"1152,84",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SÁBADO,6,4
7,"611,4844",40,"8311,19",NOVA CANTU,24,CAMPINA DA LAGOA,QUINTA-FEIRA,6,4
1,"37,26",1,"437,21",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEGUNDA-FEIRA,6,5
1,"33,9",1,"377,6",NOVA CANTU,24,CAMPINA DA LAGOA,SEGUNDA-FEIRA,6,5
8,"5461,606",40,"39285,48",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,TERÇA-FEIRA,7,0
7,"1233,943",42,"8442,68",NOVA CANTU,24,CAMPINA DA LAGOA,TERÇA-FEIRA,7,0
4,"660,3646",38,"9194,61",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,QUARTA-FEIRA,7,1
7,"2878,056",40,"28600,75",CAMPINA DA LAGOA,24,CAMPINA DA LAGOA,SEXTA-FEIRA,7,1
1,"56,16",1,"575,07",Ubiratã,24,CAMPINA DA LAGOA,SEXTA-FEIRA,7,1
1,"20,5",4,"290,8",ARARUNA,25,CAMPO MOURAO,TERÇA-FEIRA,4,1
1,"428,26",5,"1997,02",BOA ESPERANCA,25,CAMPO MOURAO,TERÇA-FEIRA,4,1
2,"104,1188",25,"1540,26",BOA ESPERANCA,25,CAMPO MOURAO,QUINTA-FEIRA,4,1
15,"1126,5028",74,"24636,7",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,4,1
6,"1105,4376",71,"3978,13",CAMPO MOURAO,25,CAMPO MOURAO,QUINTA-FEIRA,4,1
4,"461,0984",34,"14975,73",CAMPO MOURAO,25,CAMPO MOURAO,TERÇA-FEIRA,4,1
2,"71,706",15,"1282,63",CORUMBATAI DO SUL,25,CAMPO MOURAO,SÁBADO,4,1
1,"39,04",8,"287,44",FAROL,25,CAMPO MOURAO,TERÇA-FEIRA,4,1
3,"113,534",26,"2023,6",FAROL,25,CAMPO MOURAO,QUINTA-FEIRA,4,1
1,"68,97",2,"865,16",JANIOPOLIS,25,CAMPO MOURAO,QUINTA-FEIRA,4,1
1,"94,6906",15,"907,95",JANIOPOLIS,25,CAMPO MOURAO,SÁBADO,4,1
3,"316,5682",38,"4308,15",LUIZIANA,25,CAMPO MOURAO,SÁBADO,4,1
3,"52,098",6,"1676,64",LUIZIANA,25,CAMPO MOURAO,TERÇA-FEIRA,4,1
6,"779,2478",39,"6583,44",MAMBORE,25,CAMPO MOURAO,QUINTA-FEIRA,4,1
2,"111,78",3,"2890,32",MAMBORE,25,CAMPO MOURAO,TERÇA-FEIRA,4,1
1,"35,04",1,"475,9",MAMBORE,25,CAMPO MOURAO,SÁBADO,4,1
1,"58,9358",14,"958,05",MAMBORE,25,CAMPO MOURAO,SEXTA-FEIRA,4,1
6,"195,9036",53,"3501,84",ARARUNA,25,CAMPO MOURAO,SÁBADO,4,2
1,3150,1,"16324,37",CAMPO MOURAO,25,CAMPO MOURAO,SEGUNDA-FEIRA,4,2
17,"6543,9739",124,"41654,73",CAMPO MOURAO,25,CAMPO MOURAO,TERÇA-FEIRA,4,2
3,"725,228",11,"11125,22",CAMPO MOURAO,25,CAMPO MOURAO,QUINTA-FEIRA,4,2
2,"8255,52",2,"80414,37",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,4,2
18,"1684,9513",188,"13173,5",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,4,2
1,"10,914",4,"234,66",Campo Mourão,25,CAMPO MOURAO,SÁBADO,4,2
1,"433,734",3,"4533,53",Campo Mourão,25,CAMPO MOURAO,TERÇA-FEIRA,4,2
1,360,1,"14003,4",LUIZIANA,25,CAMPO MOURAO,QUINTA-FEIRA,4,2
1,"86,28",6,"458,73",MAMBORE,25,CAMPO MOURAO,SÁBADO,4,2
1,"112,05",1,"834,3",PEABIRU,25,CAMPO MOURAO,SÁBADO,4,2
4,"328,5078",40,"4198,09",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
2,"225,3773",30,"1976,89",BOA ESPERANCA,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
3,"905,962",23,"5141,57",CAMPO MOURAO,25,CAMPO MOURAO,TERÇA-FEIRA,4,3
6,"1865,409",86,"18485,36",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
1,"33,185",4,"415,22",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
2,"99,169",22,"2952,36",ENGENHEIRO BELTRAO,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
2,"172,9496",28,"1810,86",FAROL,25,CAMPO MOURAO,TERÇA-FEIRA,4,3
2,"215,295",21,"1959,53",FAROL,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
4,"123,9566",28,"2595,59",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
2,"128,0836",20,"2042,28",LUIZIANA,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
6,"974,1164",56,"6627,69",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
3,"154,17",13,"765,48",PEABIRU,25,CAMPO MOURAO,QUARTA-FEIRA,4,3
1,"54,142",9,"2478,48",ARARUNA,25,CAMPO MOURAO,SÁBADO,4,4
19,"2644,6148",159,"19414,22",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,4,4
1,"70,2",1,"719,2",Campo Mourão,25,CAMPO MOURAO,SÁBADO,4,4
2,"195,114",7,"1291,68",FAROL,25,CAMPO MOURAO,SÁBADO,4,4
4,"486,5254",33,"4151,22",JANIOPOLIS,25,CAMPO MOURAO,SÁBADO,4,4
8,"1539,9008",54,"8996,61",MAMBORE,25,CAMPO MOURAO,SÁBADO,4,4
1,"73,76",4,"381,34",PEABIRU,25,CAMPO MOURAO,TERÇA-FEIRA,4,4
3,"238,08",9,1804,Peabiru,25,CAMPO MOURAO,SÁBADO,4,4
40,"6784,4166",388,"93803,94",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,4,5
1,"72,9976",24,"1422,65",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,4,5
1,"96,72",3,"646,2",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,4,5
4,"491,4",4,"2285,02",LUIZIANA,25,CAMPO MOURAO,QUARTA-FEIRA,4,5
6,"1437,4068",27,"9301,34",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,4,5
2,"187,89",12,"1095,14",ARARUNA,25,CAMPO MOURAO,SÁBADO,5,1
5,"794,3049",46,"5116,85",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,5,1
14,"5059,9366",56,"31335,97",CAMPO MOURAO,25,CAMPO MOURAO,SEGUNDA-FEIRA,5,1
1,"144,797",33,"8528,98",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,5,1
5,"250,4688",25,"2911,45",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,5,1
2,"271,992",2,"651,6",Campo Mourão,25,CAMPO MOURAO,SEGUNDA-FEIRA,5,1
1,"259,2168",3,"847,34",FAROL,25,CAMPO MOURAO,SÁBADO,5,1
3,"292,2657",49,"3292,05",FAROL,25,CAMPO MOURAO,QUARTA-FEIRA,5,1
1,"112,05",1,"780,34",JANIOPOLIS,25,CAMPO MOURAO,SÁBADO,5,1
3,"520,1935",42,"3688,13",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,5,1
4,"948,1408",15,"6014,24",LUIZIANA,25,CAMPO MOURAO,SÁBADO,5,1
1,"28,08",1,"287,53",LUIZIANA,25,CAMPO MOURAO,QUARTA-FEIRA,5,1
6,"1841,244",15,"11047,84",MAMBORE,25,CAMPO MOURAO,SEGUNDA-FEIRA,5,1
1,"139,16",2,"529,68",MAMBORE,25,CAMPO MOURAO,SEXTA-FEIRA,5,1
1,"277,6564",6,"1981,82",TERRA BOA,25,CAMPO MOURAO,SÁBADO,5,1
1,"60,7076",9,"1110,02",BOA ESPERANCA,25,CAMPO MOURAO,TERÇA-FEIRA,5,2
20,"3237,7605",132,"30146,86",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,5,2
12,"1694,3",128,"13131,42",CAMPO MOURAO,25,CAMPO MOURAO,TERÇA-FEIRA,5,2
1,"110,369",10,"457,08",Campo Mourão,25,CAMPO MOURAO,TERÇA-FEIRA,5,2
2,"218,8976",6,"2379,41",Campo Mourão,25,CAMPO MOURAO,SEXTA-FEIRA,5,2
2,"57,3538",23,"1532,91",CORUMBATAI DO SUL,25,CAMPO MOURAO,SEXTA-FEIRA,5,2
4,"421,156",14,"3229,43",JANIOPOLIS,25,CAMPO MOURAO,SEXTA-FEIRA,5,2
2,"203,463",35,"3192,63",LUIZIANA,25,CAMPO MOURAO,TERÇA-FEIRA,5,2
9,"945,0552",41,"6532,45",MAMBORE,25,CAMPO MOURAO,TERÇA-FEIRA,5,2
3,"760,0167",36,"5338,74",MAMBORE,25,CAMPO MOURAO,SEXTA-FEIRA,5,2
1,"23,472",7,"530,7",PEABIRU,25,CAMPO MOURAO,SEXTA-FEIRA,5,2
2,"128,188",19,"1073,56",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,5,3
1,"70,2",1,"718,82",ARARUNA,25,CAMPO MOURAO,SEXTA-FEIRA,5,3
13,"1265,8766",74,"8878,08",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,5,3
11,"3919,5873",138,"22837,37",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,5,3
9,"5487,9485",61,"29449,29",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,5,3
1,"98,8735",9,"730,5",Campo Mourão,25,CAMPO MOURAO,SEXTA-FEIRA,5,3
3,"544,452",17,"3072,11",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,5,3
1,"245,111",17,"1974,63",FAROL,25,CAMPO MOURAO,SÁBADO,5,3
1,"55,268",9,"1169,1",JANIOPOLIS,25,CAMPO MOURAO,SÁBADO,5,3
4,"763,625",16,"5328,42",MAMBORE,25,CAMPO MOURAO,SEXTA-FEIRA,5,3
1,"387,2",1,"534,5",MAMBORE,25,CAMPO MOURAO,SÁBADO,5,3
6,"749,7508",29,"6103,26",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,5,3
2,"305,7018",14,"2484,65",Peabiru,25,CAMPO MOURAO,SEXTA-FEIRA,5,3
6,"992,7902",30,"4728,98",ARARUNA,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
1,"160,67",5,"2410,32",BOA ESPERANCA,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
20,"5646,6601",239,"35097,16",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
43,"8047,8946",158,"65679,73",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
1,"763,01",2,"8650,42",CAMPO MOURAO,25,CAMPO MOURAO,SEGUNDA-FEIRA,5,4
2,"6,741",5,"235,44",CAMPO MOURÃO,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
2,"257,8028",11,"802,57",CAMPO MOURÃO,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
1,"302,94",1,"3406,89",Campo Mourão,25,CAMPO MOURAO,SEGUNDA-FEIRA,5,4
3,"828,3686",8,"9201,18",Campo Mourão,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
3,"108,8814",12,"2606,27",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
1,"155,475",2,"1304,14",CORUMBATAI DO SUL,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
2,"309,5818",13,"2652,72",ENGENHEIRO BELTRAO,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
1,"13,9216",4,"226,81",FAROL,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
1,"666,68",6,"4330,93",JANIOPOLIS,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
2,"171,403",6,"1865,88",LUIZIANA,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
8,"1677,035",59,"10915,03",MAMBORE,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
3,"381,2728",35,"3508,31",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
3,"322,443",9,"2210,3",PEABIRU,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
2,"506,7922",19,"2699,58",PEABIRU,25,CAMPO MOURAO,QUARTA-FEIRA,5,4
2,"449,024",7,"2163,82",TERRA BOA,25,CAMPO MOURAO,SEXTA-FEIRA,5,4
1,"153,768",6,"571,81",ARARUNA,25,CAMPO MOURAO,SÁBADO,5,5
11,"2881,4201",64,"23406,1",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,5,5
5,"2050,0907",113,"36833,95",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,5,5
1,"51,3294",4,"1439,41",Campo Mourão,25,CAMPO MOURAO,SÁBADO,5,5
7,"1246,353",39,"13997,5",MAMBORE,25,CAMPO MOURAO,SÁBADO,5,5
4,"79,9",14,"2134,25",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
1,"48,236",11,"972,34",ARARUNA,25,CAMPO MOURAO,SÁBADO,6,1
1,8,3,"727,05",Araruna,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
1,"31,56",15,"897,8",Araruna,25,CAMPO MOURAO,SÁBADO,6,1
1,"85,41",2,"323,64",BOA ESPERANCA,25,CAMPO MOURAO,SÁBADO,6,1
11,"1067,9427",83,"18435,27",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
2,"7789,14",8,"21886,15",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,6,1
34,"5310,0478",261,"55655,19",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,6,1
1,"198,545",3,"172,43",CAMPO MOURÃO,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
1,"17,92",1,"219,6",Campo Mourão,25,CAMPO MOURAO,SÁBADO,6,1
1,"104,7798",3,"268,25",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
1,"77,7486",20,"1792,17",FAROL,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
3,"290,0059",40,"3661,93",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
2,"64,5065",12,"931,75",LUIZIANA,25,CAMPO MOURAO,SÁBADO,6,1
2,"217,935",12,"4296,14",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
5,"270,2261",63,"6366,52",MAMBORE,25,CAMPO MOURAO,SÁBADO,6,1
2,"186,105",14,"1274,58",PEABIRU,25,CAMPO MOURAO,SÁBADO,6,1
3,"208,0438",6,"1619,32",TERRA BOA,25,CAMPO MOURAO,SÁBADO,6,1
1,"12,816",1,"214,04",TERRA BOA,25,CAMPO MOURAO,QUARTA-FEIRA,6,1
3,"37,7319",30,"1354,55",ARARUNA,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
2,"217,638",25,"1675,22",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
23,"3019,5757",184,"44052,31",CAMPO MOURAO,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
9,"1446,3994",114,"8843,83",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
1,"7076,16",1,"70755,64",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,6,2
1,"223,515",5,"371,91",CAMPO MOURÃO,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
2,"46,83",4,"472,67",Campo Mourão,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
2,"761,94",2,"8893,94",Campo Mourão,25,CAMPO MOURAO,SÁBADO,6,2
5,"169,2741",23,"1840,04",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
1,"29,85",14,"913,31",ENGENHEIRO BELTRAO,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
1,"189,768",6,"714,77",FAROL,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
1,"31,151",8,"494,61",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
1,"543,828",9,"3201,09",LUIZIANA,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
1,"27,808",8,"203,6",Luiziana,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
6,"792,061",40,"8794,07",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
4,"87,341",9,"653,09",MAMBORE,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
4,"1615,5799",51,"3313,42",PEABIRU,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
2,"68,824",10,"863,07",PEABIRU,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
1,"327,948",10,"2068,62",Peabiru,25,CAMPO MOURAO,QUARTA-FEIRA,6,2
2,"445,054",11,"1883,63",TERRA BOA,25,CAMPO MOURAO,SEXTA-FEIRA,6,2
3,"204,076",23,"1331,66",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
2,"68,493",10,"2141,92",ARARUNA,25,CAMPO MOURAO,SÁBADO,6,3
3,"225,2701",45,"3540,27",BOA ESPERANCA,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
13,"719,5026",88,"7598,8",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
1,1050,1,"4722,9",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,6,3
1,"34,026",5,"205,8",CAMPO MOURÃO,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
1,"16,178",6,"294,85",CAMPO MOURÃO,25,CAMPO MOURAO,SÁBADO,6,3
1,"417,75",8,"351,68",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
2,"56,0664",22,"2236,88",CORUMBATAI DO SUL,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
3,"197,8228",40,"2913,36",FAROL,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
6,"636,8106",75,"6233,58",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
2,"98,2327",18,"1047,04",LUIZIANA,25,CAMPO MOURAO,SÁBADO,6,3
2,"58,33",5,"563,61",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
3,"527,1852",41,"8467,59",MAMBORE,25,CAMPO MOURAO,SÁBADO,6,3
1,"108,912",5,"1108,68",PEABIRU,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
1,"106,74",4,"1253,13",TERRA BOA,25,CAMPO MOURAO,QUARTA-FEIRA,6,3
1,"321,972",5,"479,3",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
1,"76,772",11,"929,22",ARARUNA,25,CAMPO MOURAO,SÁBADO,6,4
2,"184,806",16,"4618,73",BOA ESPERANCA,25,CAMPO MOURAO,SÁBADO,6,4
28,"3957,6346",270,"55862,36",CAMPO MOURAO,25,CAMPO MOURAO,SÁBADO,6,4
13,"4342,0855",91,"19714,67",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
6,"823,582",88,"8503,59",Campo Mourão,25,CAMPO MOURAO,SÁBADO,6,4
3,"613,0915",71,"5148,84",Campo Mourão,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
2,"73,3116",7,"2184,28",ENGENHEIRO BELTRAO,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
1,"25,4396",7,"428,99",JANIOPOLIS,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
1,"392,85",5,"3651,88",MAMBORE,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
4,"749,0968",38,"8399,38",MAMBORE,25,CAMPO MOURAO,SÁBADO,6,4
1,"777,4656",10,"746,41",PEABIRU,25,CAMPO MOURAO,QUARTA-FEIRA,6,4
2,"95,538",7,"447,81",PEABIRU,25,CAMPO MOURAO,SÁBADO,6,4
2,"163,0876",7,"1566,07",TERRA BOA,25,CAMPO MOURAO,SÁBADO,6,4
3,"15,075",14,"312,34",BOA ESPERANCA,25,CAMPO MOURAO,SEGUNDA-FEIRA,6,5
1,"163,195",5,"1120,45",ARARUNA,25,CAMPO MOURAO,QUARTA-FEIRA,7,1
8,"909,44",52,"7490,58",CAMPO MOURAO,25,CAMPO MOURAO,QUARTA-FEIRA,7,1
2,"66,199",13,"630,39",CAMPO MOURÃO,25,CAMPO MOURAO,QUARTA-FEIRA,7,1
1,"47,136",4,"445,26",FAROL,25,CAMPO MOURAO,QUARTA-FEIRA,7,1
1,"29,046",2,"450,17",TERRA BOA,25,CAMPO MOURAO,QUARTA-FEIRA,7,1
3,"161,9328",79,"5194,37",CANDOI,30,CANDOI,QUINTA-FEIRA,4,1
2,"113,6464",35,"3293,09",FOZ DO JORDÃO,30,CANDOI,QUINTA-FEIRA,4,1
6,"393,6376",79,"6641,66",RESERVA DO IGUAÇU,30,CANDOI,QUINTA-FEIRA,4,1
2,"13,008",7,"549,24",CANDOI,30,CANDOI,QUINTA-FEIRA,4,2
3,"68,2112",39,"2010,43",RESERVA DO IGUAÇU,30,CANDOI,QUINTA-FEIRA,4,2
17,"2809,0562",235,"46357,36",CANDOI,30,CANDOI,QUARTA-FEIRA,4,3
4,"496,284",64,"16964,2",CANTAGALO,30,CANDOI,QUARTA-FEIRA,4,3
4,"452,6293",38,"8164,65",FOZ DO JORDÃO,30,CANDOI,QUARTA-FEIRA,4,3
12,"443,0553",68,"11919,17",RESERVA DO IGUAÇU,30,CANDOI,QUARTA-FEIRA,4,3
3,"292,422",9,"737,46",CANDOI,30,CANDOI,QUINTA-FEIRA,4,4
1,"2280,72",4,"8084,88",CANDOI,30,CANDOI,SÁBADO,4,4
2,"131,818",22,"3335,64",FOZ DO JORDÃO,30,CANDOI,QUINTA-FEIRA,4,4
2,"84,4566",8,"1451,02",FOZ DO JORDÃO,30,CANDOI,SÁBADO,4,4
10,"2467,0246",87,"27889,78",CANDOI,30,CANDOI,QUARTA-FEIRA,4,5
1,"193,86",3,"1071,76",CANTAGALO,30,CANDOI,QUARTA-FEIRA,4,5
10,"1011,095",43,"5053,12",RESERVA DO IGUAÇU,30,CANDOI,QUARTA-FEIRA,4,5
4,"2393,526",15,"15598,2",CANDOI,30,CANDOI,TERÇA-FEIRA,5,1
1,"500,994",1,"970,2",CANTAGALO,30,CANDOI,TERÇA-FEIRA,5,1
1,"95,16",4,"1503,67",FOZ DO JORDÃO,30,CANDOI,TERÇA-FEIRA,5,1
1,"108,376",12,"1501,09",RESERVA DO IGUAÇU,30,CANDOI,QUARTA-FEIRA,5,1
4,"556,156",19,"5450,06",CANDOI,30,CANDOI,TERÇA-FEIRA,5,2
11,"745,1012",171,"22539,25",CANDOI,30,CANDOI,QUARTA-FEIRA,5,2
3,"802,4529",5,"2755,26",CANTAGALO,30,CANDOI,TERÇA-FEIRA,5,2
7,"1095,1726",134,30818,CANTAGALO,30,CANDOI,QUARTA-FEIRA,5,2
2,"38,32",8,"992,43",FOZ DO JORDÃO,30,CANDOI,TERÇA-FEIRA,5,2
4,"261,6441",45,"3669,21",FOZ DO JORDÃO,30,CANDOI,QUARTA-FEIRA,5,2
5,"279,0141",94,"5957,98",RESERVA DO IGUAÇU,30,CANDOI,QUARTA-FEIRA,5,2
4,"1440,806",27,"9353,47",RESERVA DO IGUAÇU,30,CANDOI,TERÇA-FEIRA,5,2
4,"598,9578",17,"4708,45",CANDOI,30,CANDOI,QUARTA-FEIRA,5,3
4,"509,7789",38,"4908,44",FOZ DO JORDÃO,30,CANDOI,QUARTA-FEIRA,5,3
1,83,3,"1406,21",RESERVA DO IGUAÇU,30,CANDOI,QUARTA-FEIRA,5,3
15,"2252,64",151,"35813,88",CANDOI,30,CANDOI,QUARTA-FEIRA,5,4
1,"74,136",4,"3855,67",CANTAGALO,30,CANDOI,QUARTA-FEIRA,5,4
